,<pos_x>,<pos_y>,<pos_z>
3696,86.576997,133.14424,120.03954
3697,86.442163,133.11234,120.19121
3698,86.451833,133.1499,120.11284
3699,86.458062,132.96996,120.19402
3700,83.406323,134.0695,120.77327
3701,83.42873,133.98502,120.68153
3702,83.391686,134.13189,120.68791
3703,83.315087,134.14581,120.87305
3704,83.3538,134.13801,120.81962
3705,83.485664,134.09164,120.70392
3706,83.497793,134.16316,120.69865
3707,83.489694,133.98836,120.80693
3708,83.491304,133.99472,120.83701
3709,83.486915,134.10393,120.78028
3710,79.435047,134.11458,120.29691
3711,79.518197,134.02303,120.27693
3712,79.492996,134.17571,120.24446
3713,79.37675,134.05731,120.35958
3714,79.463869,134.20008,120.21756
3715,79.356015,134.09553,120.21849
3716,79.420896,134.17053,120.31793
3717,79.449627,134.14934,120.37768
3718,79.518953,134.16977,120.27112
3719,79.386262,134.187,120.36509
3720,75.47238,135.15935,119.84338
3721,75.524426,135.21358,119.8341
3722,75.408968,135.21127,119.82986
3723,75.439218,135.23297,119.814
3724,75.395155,135.17699,119.77159
3725,75.527317,135.13768,119.93033
3726,75.532025,135.16598,119.75486
3727,75.460532,135.18308,119.89879
3728,75.515957,135.08838,119.83881
3729,75.562317,135.23249,119.81117
3730,71.620416,135.22606,118.3744
3731,71.69697,135.29017,118.40481
3732,71.706684,135.23953,118.35633
3733,71.645391,135.27026,118.28832
3734,71.618156,135.24939,118.36361
3735,71.617237,135.31951,118.41974
3736,71.529085,135.19832,118.38432
3737,71.697834,135.25605,118.43911
3738,71.564213,135.27848,118.40193
3739,71.687271,135.15756,118.33818
3740,68.769879,136.28121,117.04734
3741,68.779511,136.28891,117.09063
3742,68.716284,136.29968,117.08932
3743,68.74561,136.21479,117.09621
3744,68.693099,136.28292,116.98772
3745,68.748736,136.22074,117.00707
3746,68.86751,136.37849,117.07233
3747,68.684805,136.1828,117.0328
3748,68.755308,136.33195,117.00237
3749,68.700992,136.3022,117.05679
3750,64.917915,136.34792,115.57836
3751,64.93909,136.33141,115.62329
3752,65.014138,136.34638,115.61292
3753,64.97211,136.32647,115.5751
3754,65.005204,136.39171,115.48482
3755,64.974054,136.3952,115.4853
3756,64.854801,136.26294,115.63967
3757,64.994544,136.38936,115.55096
3758,64.906019,136.37441,115.67714
3759,64.870578,136.36045,115.51782
3760,62.067378,137.40307,114.2513
3761,62.02683,137.32814,114.21494
3762,62.131471,137.306,114.15375
3763,62.09047,137.43408,114.315
3764,61.9935,137.40753,114.27049
3765,61.970952,137.43758,114.17047
3766,62.160188,137.39745,114.26335
3767,62.068965,137.49408,114.20858
3768,62.097255,137.30709,114.28
3769,61.984887,137.39586,114.19846
3770,58.334726,137.49142,111.78969
3771,58.357671,137.40604,111.76588
3772,58.28413,137.41213,111.86231
3773,58.351015,137.46759,111.6949
3774,58.404762,137.59033,111.78595
3775,58.326775,137.4974,111.86714
3776,58.282755,137.4055,111.74524
3777,58.275093,137.56744,111.74142
3778,58.366037,137.43235,111.75267
3779,58.424683,137.40127,111.78055
3780,55.714205,137.59014,108.45456
3781,55.662243,137.60009,108.48327
3782,55.672976,137.51052,108.45461
3783,55.778408,137.52997,108.47481
3784,55.761007,137.51434,108.44192
3785,55.688975,137.56093,108.47867
3786,55.657759,137.55452,108.47851
3787,55.671288,137.62688,108.38725
3788,55.622226,137.52546,108.53916
3789,55.717566,137.61647,108.4641
3790,54.086503,137.6776,105.23852
3791,54.019626,137.76349,105.24837
3792,54.028999,137.58201,105.18739
3793,54.13086,137.66938,105.24922
3794,54.128603,137.7079,105.24101
3795,54.163009,137.73311,105.14203
3796,54.139765,137.73973,105.16634
3797,54.004589,137.65894,105.32736
3798,54.159901,137.66043,105.2473
3799,54.077434,137.59529,105.29125
3800,51.465982,137.77632,101.90338
3801,51.377451,137.68802,101.95293
3802,51.421714,137.87015,101.91813
3803,51.521452,137.71028,101.93277
3804,51.395342,137.84099,101.81202
3805,51.518982,137.69909,101.944
3806,51.421443,137.76364,101.9825
3807,51.386253,137.74242,101.98549
3808,51.433883,137.69178,101.85196
3809,51.391835,137.78651,101.90193
3810,49.83828,137.86377,98.687342
3811,49.883521,137.86735,98.744867
3812,49.784065,137.85771,98.698958
3813,49.764373,137.85122,98.740769
3814,49.860801,137.7787,98.630624
3815,49.884056,137.92236,98.594565
3816,49.926333,137.8584,98.593335
3817,49.77953,137.78758,98.700122
3818,49.919687,137.76676,98.661511
3819,49.843854,137.80274,98.765398
3820,48.210578,137.95123,95.471299
3821,48.290008,137.93363,95.501388
3822,48.266488,138.02456,95.46065
3823,48.271023,137.97951,95.450089
3824,48.26222,137.96956,95.481307
3825,48.262758,137.9754,95.567357
3826,48.193697,137.91257,95.410111
3827,48.159925,138.03972,95.512425
3828,48.253882,137.99369,95.521221
3829,48.258906,137.88278,95.536285
3830,46.710797,139.06002,91.285463
3831,46.632192,139.05858,91.193995
3832,46.699928,139.09301,91.305247
3833,46.621133,138.97596,91.323977
3834,46.754431,139.03952,91.251858
3835,46.666484,139.07093,91.329764
3836,46.638201,139.06361,91.187684
3837,46.756392,139.04598,91.346331
3838,46.792265,139.11526,91.283651
3839,46.679424,139.01713,91.316386
3840,46.075914,139.13621,88.18851
3841,46.064389,139.10617,88.131163
3842,46.027499,139.16152,88.172527
3843,46.159917,139.10934,88.128003
3844,46.167952,139.22601,88.239053
3845,45.999285,139.22791,88.268392
3846,46.063226,139.20454,88.145171
3847,46.042136,139.17279,88.283722
3848,46.175736,139.22197,88.2732
3849,46.079585,139.16219,88.202122
3850,46.553162,139.22277,84.218026
3851,46.650135,139.27872,84.150469
3852,46.639155,139.23746,84.225706
3853,46.64664,139.16653,84.262405
3854,46.487628,139.1946,84.264486
3855,46.531974,139.25347,84.121452
3856,46.57856,139.28336,84.307601
3857,46.547883,139.25973,84.267493
3858,46.489266,139.12564,84.310758
3859,46.618818,139.16801,84.182061
3860,45.05338,140.33156,80.03219
3861,45.091242,140.41576,80.131254
3862,45.007316,140.42417,80.062977
3863,45.147042,140.30116,80.123806
3864,45.096753,140.25151,80.002535
3865,45.139353,140.35011,80.012868
3866,45.033394,140.27248,80.120683
3867,45.04413,140.36191,79.951879
3868,45.044123,140.39856,80.127535
3869,45.086716,140.39736,80.060052
3870,45.530628,140.41812,76.061706
3871,45.607663,140.47518,76.138529
3872,45.613506,140.45328,76.047834
3873,45.584537,140.40808,76.140589
3874,45.479019,140.35044,76.154877
3875,45.562479,140.43817,76.065754
3876,45.483387,140.46411,76.04272
3877,45.452279,140.34955,75.998119
3878,45.455383,140.37583,76.120802
3879,45.493215,140.35844,76.128114
3880,47.009303,141.49311,72.23314
3881,47.017169,141.56848,72.287466
3882,47.028723,141.40099,72.229916
3883,46.938791,141.43434,72.193745
3884,46.968653,141.58709,72.289691
3885,46.991006,141.45598,72.228733
3886,47.026419,141.46278,72.302877
3887,47.054565,141.41274,72.195951
3888,46.973132,141.40104,72.140133
3889,47.099112,141.59012,72.323359
3890,47.486551,141.57966,68.262656
3891,47.416239,141.60245,68.334076
3892,47.481875,141.66313,68.353515
3893,47.464933,141.58352,68.189868
3894,47.402621,141.51804,68.187626
3895,47.504374,141.48317,68.211211
3896,47.556421,141.48173,68.316926
3897,47.487365,141.58889,68.32557
3898,47.445665,141.55324,68.362642
3899,47.444059,141.66827,68.257368
3900,48.956618,141.65495,64.411262
3901,48.888705,141.62715,64.311601
3902,49.040371,141.68714,64.375463
3903,48.877831,141.66546,64.420057
3904,49.031515,141.74401,64.332432
3905,48.871584,141.71332,64.398305
3906,49.019702,141.65739,64.417081
3907,48.875362,141.56486,64.410863
3908,48.860656,141.74672,64.416557
3909,48.857052,141.68258,64.337128
3910,51.419504,141.71897,60.678958
3911,51.489738,141.63635,60.618595
3912,51.470375,141.63812,60.630506
3913,51.456832,141.69151,60.694264
3914,51.416872,141.79687,60.682439
3915,51.432087,141.65718,60.739991
3916,51.503909,141.7359,60.734712
3917,51.499434,141.66288,60.687372
3918,51.509277,141.7577,60.693754
3919,51.420455,141.77046,60.675247
3920,53.88239,141.78299,56.946654
3921,53.926701,141.72426,56.963761
3922,53.828608,141.86881,56.973209
3923,53.967072,141.79428,56.919994
3924,53.816421,141.77332,57.036975
3925,53.863177,141.83784,56.928391
3926,53.783109,141.86571,56.952973
3927,53.836781,141.82609,56.895213
3928,53.910503,141.80504,57.020587
3929,53.900431,141.75209,56.928218
3930,56.225964,141.82537,54.206971
3931,56.243117,141.81532,54.275976
3932,56.146363,141.89694,54.267298
3933,56.259111,141.82168,54.16823
3934,56.190599,141.9143,54.293683
3935,56.224403,141.86939,54.249538
3936,56.289967,141.87875,54.248531
3937,56.193482,141.91435,54.204532
3938,56.296048,141.81422,54.221094
3939,56.208405,141.90374,54.107035
3940,59.553749,140.85678,51.56355
3941,59.643698,140.87744,51.548527
3942,59.570375,140.93972,51.551541
3943,59.597975,140.83765,51.502605
3944,59.619218,140.82583,51.654784
3945,59.573857,140.88535,51.548179
3946,59.534306,140.89654,51.602499
3947,59.624137,140.8205,51.520927
3948,59.591477,140.89498,51.510386
3949,59.480013,140.84986,51.508341
3950,62.762222,139.86655,49.91275
3951,62.786677,139.80197,49.884916
3952,62.794683,139.83478,49.898523
3953,62.768761,139.92105,49.938011
3954,62.672033,139.90983,49.844716
3955,62.860202,139.77571,49.90767
3956,62.73612,139.81463,50.010459
3957,62.849293,139.86723,49.974491
3958,62.860379,139.80622,49.821927
3959,62.698532,139.8925,49.923442
3960,65.970694,138.87632,48.26195
3961,66.053544,138.83186,48.323003
3962,65.879557,138.84124,48.358203
3963,65.924022,138.93934,48.198191
3964,65.952974,138.81175,48.255837
3965,66.055269,138.83936,48.348408
3966,65.920939,138.84793,48.264556
3967,65.96213,138.97248,48.196521
3968,65.873837,138.81889,48.316926
3969,65.958877,138.95161,48.202892
3970,70.171986,137.87483,46.730239
3971,70.22633,137.95689,46.792466
3972,70.148044,137.8441,46.696459
3973,70.116521,137.78218,46.721063
3974,70.157909,137.80298,46.675836
3975,70.160533,137.77905,46.694498
3976,70.144942,137.88224,46.710755
3977,70.164902,137.88647,46.764717
3978,70.156111,137.88973,46.810616
3979,70.182646,137.96561,46.780016
3980,74.253966,136.85169,46.19115
3981,74.337126,136.94626,46.216254
3982,74.329692,136.82076,46.252051
3983,74.214079,136.76215,46.202827
3984,74.254325,136.86265,46.249676
3985,74.316346,136.9448,46.266577
3986,74.210554,136.83219,46.20934
3987,74.315957,136.83767,46.208487
3988,74.296446,136.88762,46.212079
3989,74.353795,136.93333,46.224654
3990,77.343126,135.83982,45.532971
3991,77.25498,135.81341,45.538033
3992,77.328605,135.89396,45.482978
3993,77.439437,135.90222,45.52262
3994,77.249535,135.80319,45.611124
3995,77.407672,135.84115,45.491608
3996,77.295475,135.93701,45.622667
3997,77.325755,135.82758,45.615329
3998,77.436974,135.86888,45.503865
3999,77.350339,135.931,45.512927
4000,81.433714,135.81639,45.01671
4001,81.509953,135.83105,45.112508
4002,81.43597,135.80791,44.95119
4003,81.447638,135.83948,44.952554
4004,81.465567,135.79534,44.946137
4005,81.343727,135.83926,45.095036
4006,81.35549,135.85033,45.03305
4007,81.511876,135.79243,44.932343
4008,81.533382,135.82362,45.107229
4009,81.415511,135.79377,45.065963
4010,84.531483,135.80422,44.381359
4011,84.439987,135.80393,44.285493
4012,84.473683,135.71684,44.366628
4013,84.517511,135.81727,44.40346
4014,84.465274,135.89754,44.32577
4015,84.488402,135.88272,44.285197
4016,84.52727,135.81753,44.417764
4017,84.433337,135.85945,44.348596
4018,84.626966,135.82147,44.37638
4019,84.609577,135.76232,44.377409
4020,88.622071,135.78079,43.865098
4021,88.700991,135.79355,43.76829
4022,88.677611,135.79242,43.892396
4023,88.547361,135.77074,43.790064
4024,88.553955,135.84252,43.896217
4025,88.562769,135.78507,43.904728
4026,88.556549,135.74109,43.906058
4027,88.528477,135.75717,43.921431
4028,88.591696,135.86606,43.926673
4029,88.60284,135.81496,43.934819
4030,92.712659,135.75735,43.348837
4031,92.753311,135.84223,43.297078
4032,92.802159,135.74951,43.376377
4033,92.623351,135.80724,43.42042
4034,92.638108,135.74001,43.420512
4035,92.664524,135.81137,43.39179
4036,92.735537,135.72106,43.411333
4037,92.698519,135.83108,43.263179
4038,92.689268,135.75102,43.435008
4039,92.631668,135.7255,43.4163
4040,95.571804,135.70191,44.698728
4041,95.565122,135.66161,44.7373
4042,95.56239,135.66033,44.655743
4043,95.579841,135.65282,44.698901
4044,95.50438,135.72353,44.605905
4045,95.609124,135.70447,44.777699
4046,95.561628,135.68248,44.658416
4047,95.559359,135.76663,44.665215
4048,95.613815,135.70876,44.68339
4049,95.490687,135.69742,44.662939
4050,99.551689,136.65654,45.197916
4051,99.497937,136.71086,45.288223
4052,99.525035,136.64206,45.292621
4053,99.474188,136.73884,45.2951
4054,99.615459,136.62842,45.193795
4055,99.484518,136.58386,45.135355
4056,99.547788,136.65766,45.196907
4057,99.493672,136.67026,45.295609
4058,99.556154,136.56235,45.24912
4059,99.503627,136.61138,45.274915
4060,103.52296,136.61146,45.674276
4061,103.55216,136.57771,45.681002
4062,103.56381,136.6738,45.588168
4063,103.60886,136.53499,45.666024
4064,103.44771,136.64527,45.62312
4065,103.55415,136.71035,45.651944
4066,103.47862,136.55175,45.773224
4067,103.56229,136.62457,45.590994
4068,103.45576,136.64556,45.68447
4069,103.43693,136.54852,45.74864
4070,107.37493,136.54475,47.143257
4071,107.36257,136.44638,47.180208
4072,107.413,136.57268,47.19795
4073,107.27813,136.52025,47.142158
4074,107.44745,136.59734,47.202095
4075,107.28422,136.61362,47.12862
4076,107.46058,136.59825,47.14533
4077,107.30453,136.54996,47.173361
4078,107.42433,136.58427,47.120644
4079,107.32865,136.45341,47.163935
4080,109.98684,135.44632,50.455562
4081,110.00696,135.36499,50.474587
4082,109.98829,135.49978,50.495372
4083,110.00621,135.34985,50.451484
4084,110.07937,135.47523,50.456249
4085,110.01638,135.40523,50.515553
4086,109.93323,135.49699,50.395724
4087,110.0595,135.53709,50.468056
4088,110.02628,135.42413,50.464749
4089,110.05824,135.35711,50.361647
4090,112.84599,135.39088,51.805453
4091,112.92825,135.39405,51.791501
4092,112.87677,135.33494,51.797938
4093,112.92187,135.47852,51.747429
4094,112.88635,135.31295,51.74611
4095,112.87231,135.45507,51.900884
4096,112.7824,135.44268,51.709637
4097,112.86609,135.4412,51.837829
4098,112.847,135.37986,51.859331
4099,112.83281,135.33523,51.893402
4100,115.46651,135.29216,55.140586
4101,115.52066,135.27269,55.21457
4102,115.37355,135.25949,55.178454
4103,115.3722,135.29288,55.128434
4104,115.49025,135.32181,55.234563
4105,115.37133,135.27434,55.139603
4106,115.43948,135.32271,55.102221
4107,115.43731,135.2053,55.105977
4108,115.51404,135.32641,55.148796
4109,115.38476,135.28913,55.091536
4110,118.19773,134.21537,57.46027
4111,118.26875,134.14568,57.530375
4112,118.17234,134.30719,57.466909
4113,118.18629,134.14212,57.54508
4114,118.25309,134.19139,57.388826
4115,118.1627,134.25319,57.387388
4116,118.1273,134.22793,57.526276
4117,118.28093,134.20066,57.401819
4118,118.24221,134.29557,57.503281
4119,118.10472,134.1167,57.372738
4120,119.82543,134.12792,60.676313
4121,119.74037,134.18771,60.682309
4122,119.77141,134.19606,60.651401
4123,119.86623,134.06829,60.654781
4124,119.82478,134.0866,60.627658
4125,119.8584,134.05929,60.60225
4126,119.87378,134.11086,60.602094
4127,119.76811,134.0496,60.602533
4128,119.81543,134.16645,60.652635
4129,119.72554,134.07816,60.639866
4130,121.44453,133.04076,63.869528
4131,121.49853,133.09096,63.857941
4132,121.48068,132.98483,63.957569
4133,121.48835,133.02725,63.905677
4134,121.4759,133.01612,63.94429
4135,121.49859,132.98719,63.960242
4136,121.52587,133.13146,63.917032
4137,121.42129,132.96788,63.860966
4138,121.35035,133.06827,63.847139
4139,121.38181,133.14068,63.775647
4140,123.06362,131.95361,67.062742
4141,123.11765,131.85466,67.090927
4142,123.11023,131.88126,67.001313
4143,123.05549,131.89643,67.077616
4144,123.04853,131.85517,67.033427
4145,123.13386,132.0045,67.104347
4146,123.07022,131.97099,67.003146
4147,123.09236,131.96097,67.015313
4148,123.04769,131.88188,66.977556
4149,123.06983,131.92623,67.118094
4150,124.69132,131.86615,70.278785
4151,124.64626,131.77471,70.227089
4152,124.66566,131.84409,70.295838
4153,124.70177,131.83131,70.24777
4154,124.70947,131.81039,70.324296
4155,124.73423,131.88357,70.242012
4156,124.73472,131.92014,70.284997
4157,124.7299,131.79156,70.223204
4158,124.77178,131.78709,70.225835
4159,124.67827,131.82732,70.37144
4160,125.20689,131.76833,74.368359
4161,125.14468,131.71641,74.38963
4162,125.21914,131.726,74.43882
4163,125.26687,131.82798,74.444982
4164,125.14935,131.71292,74.276847
4165,125.13744,131.67783,74.379467
4166,125.27918,131.80163,74.271943
4167,125.15848,131.67343,74.441469
4168,125.23363,131.7853,74.43944
4169,125.1077,131.69999,74.461338
4170,125.84178,131.69214,77.465312
4171,125.80397,131.70236,77.434832
4172,125.88075,131.69131,77.564933
4173,125.91353,131.66174,77.481538
4174,125.85201,131.67545,77.526973
4175,125.76285,131.72689,77.420238
4176,125.74563,131.76897,77.408944
4177,125.81398,131.73504,77.53017
4178,125.88137,131.73456,77.433506
4179,125.92094,131.62484,77.514448
4180,126.35735,131.59432,81.554886
4181,126.35851,131.61342,81.492415
4182,126.41714,131.61814,81.576571
4183,126.31592,131.60039,81.518901
4184,126.29814,131.66037,81.601914
4185,126.3733,131.6918,81.63922
4186,126.43512,131.6281,81.553089
4187,126.30376,131.64726,81.589637
4188,126.29323,131.49593,81.651998
4189,126.28497,131.56472,81.574011
4190,127.00084,132.51783,84.674668
4191,127.05833,132.45027,84.611054
4192,127.09784,132.57948,84.757548
4193,126.91884,132.4192,84.613513
4194,126.98819,132.59453,84.682951
4195,126.97728,132.54689,84.724178
4196,127.05793,132.48925,84.705794
4197,127.0611,132.54751,84.591604
4198,126.90704,132.55203,84.73315
4199,127.05706,132.6041,84.767859
4200,126.52359,132.43128,88.645152
4201,126.42442,132.48827,88.595769
4202,126.44632,132.53078,88.729605
4203,126.50773,132.42599,88.731505
4204,126.50507,132.44599,88.690941
4205,126.44338,132.42078,88.550131
4206,126.45402,132.37838,88.695343
4207,126.45929,132.48656,88.586953
4208,126.52753,132.50107,88.622787
4209,126.44166,132.3977,88.727229
4210,126.16566,132.36636,91.623015
4211,126.12669,132.40207,91.553664
4212,126.22083,132.40402,91.568125
4213,126.19178,132.38262,91.655226
4214,126.06616,132.33371,91.55597
4215,126.16484,132.40867,91.668338
4216,126.15405,132.43987,91.56661
4217,126.1107,132.42645,91.623554
4218,126.25404,132.44443,91.585726
4219,126.12993,132.33814,91.650617
4220,125.68841,132.2798,95.593499
4221,125.69193,132.32329,95.581297
4222,125.7102,132.29525,95.589671
4223,125.61768,132.21725,95.521197
4224,125.76082,132.36773,95.587332
4225,125.74426,132.37326,95.624789
4226,125.60297,132.22247,95.51094
4227,125.72172,132.32828,95.681909
4228,125.68948,132.19124,95.610819
4229,125.75218,132.2346,95.556804
4230,124.21834,132.20451,99.444893
4231,124.13859,132.13169,99.375233
4232,124.12241,132.18987,99.356477
4233,124.24521,132.16858,99.376463
4234,124.18903,132.22696,99.38447
4235,124.28964,132.12177,99.395375
4236,124.23593,132.1493,99.392815
4237,124.14093,132.11056,99.537196
4238,124.20722,132.16798,99.424733
4239,124.12621,132.23378,99.52522
4240,121.87477,132.16213,102.18458
4241,121.79011,132.1392,102.25501
4242,121.94736,132.21439,102.09326
4243,121.84542,132.0878,102.17678
4244,121.9701,132.24634,102.19786
4245,121.82007,132.13772,102.20461
4246,121.94153,132.1651,102.13791
4247,121.93933,132.24561,102.24378
4248,121.83096,132.15034,102.13529
4249,121.88019,132.22785,102.28194
4250,120.5154,131.10878,105.02052
4251,120.59006,131.20572,104.99754
4252,120.46965,131.14952,104.97698
4253,120.59407,131.16547,104.98013
4254,120.52182,131.12898,105.03466
4255,120.48234,131.18395,104.98486
4256,120.50956,131.14422,105.01536
4257,120.50595,131.07339,105.10911
4258,120.57369,131.15903,104.9948
4259,120.43486,131.03427,104.94007
4260,118.18044,132.0661,107.78303
4261,118.19337,132.07066,107.83933
4262,118.13234,132.07936,107.87207
4263,118.16158,132.16309,107.81511
4264,118.13015,131.969,107.72555
4265,118.10727,132.0083,107.74496
4266,118.26373,132.10489,107.79121
4267,118.18514,132.03498,107.83967
4268,118.19097,132.09784,107.86703
4269,118.15433,131.99626,107.78363
4270,115.83686,132.02372,110.52271
4271,115.92741,132.06574,110.53258
4272,115.80026,131.94464,110.60402
4273,115.80239,132.08187,110.45429
4274,115.92515,132.02087,110.44286
4275,115.86683,131.92522,110.61542
4276,115.77407,132.0933,110.57213
4277,115.73879,132.0301,110.62105
4278,115.88208,132.08327,110.52858
4279,115.82301,131.96588,110.47762
4280,113.48468,130.98164,113.23957
4281,113.47218,131.00511,113.18895
4282,113.39368,130.99297,113.33201
4283,113.52188,130.93525,113.27522
4284,113.49886,130.92197,113.30463
4285,113.51668,130.90617,113.2292
4286,113.42876,130.98689,113.22514
4287,113.56875,130.90093,113.24485
4288,113.39863,131.00528,113.32538
4289,113.44264,130.95053,113.32725
4290,110.14829,130.95053,115.86016
4291,110.14004,130.97928,115.78128
4292,110.11295,131.04866,115.90718
4293,110.0718,131.01449,115.7764
4294,110.13903,131.01107,115.76902
4295,110.15799,130.92415,115.91878
4296,110.07258,131.01884,115.81837
4297,110.18216,130.89229,115.77284
4298,110.21231,130.92536,115.90482
4299,110.20564,131.02176,115.82021
4300,107.92403,130.92979,117.60722
4301,107.91551,130.9655,117.65776
4302,107.96511,131.01601,117.52962
4303,107.87419,130.93688,117.66501
4304,107.93742,130.85475,117.66165
4305,107.94087,130.83943,117.66534
4306,107.85957,130.84343,117.66776
4307,107.86228,130.96437,117.54245
4308,107.95817,130.87532,117.66572
4309,107.92642,130.96068,117.53112
4310,104.70695,130.92032,119.2352
4311,104.64298,130.82915,119.30809
4312,104.66564,130.9232,119.18309
4313,104.77497,130.92038,119.24016
4314,104.67711,130.91595,119.32838
4315,104.66732,130.89114,119.15781
4316,104.77021,130.82465,119.32107
4317,104.6779,130.97976,119.19192
4318,104.68611,130.85289,119.22485
4319,104.7402,130.95493,119.27516
4320,100.61636,130.94375,119.75146
4321,100.60633,130.85106,119.66326
4322,100.66472,131.00108,119.65842
4323,100.53588,130.98952,119.66726
4324,100.64458,130.84848,119.79499
4325,100.61792,130.97073,119.69645
4326,100.63555,130.84803,119.81601
4327,100.71414,130.93015,119.76677
4328,100.57539,130.9194,119.77068
4329,100.65924,130.94765,119.83277
4330,97.399277,130.93428,121.37943
4331,97.375637,130.87942,121.37434
4332,97.355945,130.94106,121.44981
4333,97.402917,130.87644,121.3402
4334,97.340169,130.93641,121.42883
4335,97.492137,130.92482,121.36181
4336,97.397638,130.83565,121.38028
4337,97.435856,130.89745,121.3435
4338,97.353998,130.95953,121.32181
4339,97.365608,130.87111,121.3924
4340,94.301508,130.94644,122.01478
4341,94.230469,130.94069,122.09432
4342,94.209956,130.99999,122.04047
4343,94.329081,130.99445,122.09147
4344,94.219444,131.01256,122.07648
4345,94.20892,131.03862,122.06236
4346,94.386563,130.96444,122.03821
4347,94.368386,131.03387,121.97433
4348,94.366859,130.90467,121.93859
4349,94.236391,131.01113,121.92868
4350,90.21092,130.96988,122.53104
4351,90.130032,130.97147,122.57792
4352,90.179546,130.95749,122.54043
4353,90.28168,131.01257,122.53725
4354,90.274328,130.97268,122.62823
4355,90.249115,131.01051,122.6046
4356,90.217334,130.91589,122.55397
4357,90.247725,130.89528,122.49693
4358,90.159447,130.98815,122.53281
4359,90.29397,130.87315,122.53995
4360,87.113151,130.98204,123.16639
4361,87.054057,130.98458,123.12785
4362,87.085825,131.08139,123.1849
4363,87.101607,130.99977,123.15221
4364,87.042396,130.92528,123.07017
4365,87.155939,130.93355,123.07261
4366,87.110114,130.91242,123.17973
4367,87.178425,130.96834,123.13585
4368,87.113392,130.9313,123.1679
4369,87.058519,130.93125,123.06904
4370,83.031171,132.00518,123.70548
4371,83.05719,132.08713,123.74341
4372,83.130288,131.95226,123.74605
4373,82.995246,132.10199,123.80392
4374,82.974434,132.06902,123.80446
4375,83.099761,131.94382,123.68179
4376,83.12113,132.04437,123.68627
4377,82.994895,131.9203,123.61544
4378,83.106214,132.01598,123.76444
4379,82.986517,131.9325,123.63778
4380,80.052714,132.03899,123.34821
4381,80.077629,132.10594,123.25475
4382,80.00916,132.01365,123.31302
4383,79.981827,131.95262,123.27349
4384,79.953057,132.0834,123.31025
4385,80.003968,131.98775,123.3867
4386,80.121721,132.03733,123.38573
4387,79.95606,132.07234,123.2923
4388,79.969565,132.09782,123.31389
4389,79.979124,132.10201,123.34579
4390,76.090046,133.08376,122.89468
4391,76.108759,133.09491,122.85557
4392,76.093872,133.14114,122.88416
4393,76.037121,133.08827,122.98565
4394,76.125103,133.08132,122.89417
4395,76.04161,133.11817,122.8894
4396,76.118576,133.02918,122.87171
4397,76.090552,133.03708,122.93358
4398,76.170685,132.99135,122.86437
4399,76.056036,133.00018,122.97821
4400,72.11877,133.12883,122.41832
4401,72.112009,133.14428,122.412
4402,72.19103,133.22106,122.48001
4403,72.071015,133.12949,122.45353
4404,72.188031,133.09834,122.37805
4405,72.209158,133.18403,122.43913
4406,72.035321,133.21914,122.35268
4407,72.198825,133.15048,122.43012
4408,72.105805,133.06816,122.50543
4409,72.119824,133.21172,122.44507
4410,69.259625,133.18428,121.06843
4411,69.290708,133.17934,121.14847
4412,69.303841,133.09893,121.03678
4413,69.281055,133.10496,121.1181
4414,69.328336,133.10458,121.14271
4415,69.222511,133.2738,121.11146
4416,69.28316,133.27265,121.05666
4417,69.345657,133.20258,121.16549
4418,69.277982,133.11207,120.97631
4419,69.312204,133.14164,120.99243
4420,65.416269,134.25069,119.62228
4421,65.453896,134.3107,119.55121
4422,65.345972,134.21559,119.60493
4423,65.492919,134.21821,119.52889
4424,65.352724,134.24438,119.55595
4425,65.513716,134.23663,119.64303
4426,65.50272,134.27927,119.56971
4427,65.458495,134.27277,119.63679
4428,65.405034,134.19961,119.70014
4429,65.402285,134.24486,119.62936
4430,61.683617,134.33905,117.16067
4431,61.657683,134.32558,117.10727
4432,61.680201,134.26934,117.21736
4433,61.74549,134.29619,117.09679
4434,61.739144,134.36803,117.20806
4435,61.663147,134.28191,117.08548
4436,61.694855,134.32528,117.22871
4437,61.673063,134.24562,117.15028
4438,61.717825,134.38343,117.13747
4439,61.748206,134.32318,117.20192
4440,58.833081,135.39419,115.83361
4441,58.864001,135.32851,115.89357
4442,58.742378,135.45638,115.91382
4443,58.758862,135.43627,115.90656
4444,58.918074,135.36989,115.92179
4445,58.882035,135.37797,115.79601
4446,58.897933,135.4123,115.91304
4447,58.846942,135.44097,115.87965
4448,58.839655,135.37005,115.86663
4449,58.877645,135.39809,115.87098
4450,56.093248,135.47127,113.4911
4451,56.136546,135.46242,113.52189
4452,56.139962,135.52058,113.40995
4453,56.012308,135.39261,113.46996
4454,56.102724,135.48618,113.42931
4455,56.153197,135.42233,113.58212
4456,56.160949,135.42582,113.4212
4457,56.099349,135.48479,113.44167
4458,56.033896,135.55569,113.51914
4459,56.189637,135.56192,113.56433
4460,53.472727,135.57,110.15597
4461,53.495966,135.61861,110.2493
4462,53.472302,135.59183,110.21119
4463,53.449637,135.51183,110.21955
4464,53.415382,135.61313,110.14145
4465,53.57012,135.47638,110.25269
4466,53.438459,135.66136,110.20486
4467,53.536898,135.59018,110.12697
4468,53.495088,135.6073,110.19011
4469,53.465468,135.49557,110.20126
4470,50.852206,135.66872,106.82083
4471,50.790013,135.60944,106.78602
4472,50.788663,135.75864,106.86388
